,SK_ID_CURR
2496,117448
2497,117449
2498,117450
2499,117463
2500,117467
2501,117478
2502,117480
2503,117483
2504,117484
2505,117495
2506,117498
2507,117501
2508,117503
2509,117520
2510,117524
2511,117525
2512,117526
2513,117527
2514,117531
2515,117545
2516,117547
2517,117557
2518,117563
2519,117564
2520,117598
2521,117599
2522,117610
2523,117614
2524,117616
2525,117623
2526,117625
2527,117633
2528,117634
2529,117639
2530,117652
2531,117653
2532,117660
2533,117661
2534,117662
2535,117676
2536,117677
2537,117681
2538,117684
2539,117707
2540,117736
2541,117737
2542,117741
2543,117746
2544,117753
2545,117755
2546,117775
2547,117784
2548,117786
2549,117791
2550,117801
2551,117805
2552,117816
2553,117824
2554,117835
2555,117837
2556,117847
2557,117853
2558,117854
2559,117886
2560,117900
2561,117920
2562,117924
2563,117925
2564,117934
2565,117957
2566,117959
2567,117967
2568,117969
2569,117981
2570,117982
2571,117996
2572,118000
2573,118018
2574,118025
2575,118026
2576,118044
2577,118045
2578,118048
2579,118055
2580,118058
2581,118060
2582,118066
2583,118071
2584,118072
2585,118082
2586,118089
2587,118106
2588,118115
2589,118127
2590,118144
2591,118150
2592,118151
2593,118157
2594,118162
2595,118163
2596,118166
2597,118181
2598,118191
2599,118202
2600,118205
2601,118214
2602,118251
2603,118264
2604,118271
2605,118272
2606,118276
2607,118287
2608,118291
2609,118292
2610,118294
2611,118305
2612,118312
2613,118319
2614,118321
2615,118326
2616,118342
2617,118343
2618,118353
2619,118354
2620,118358
2621,118359
2622,118365
2623,118367
2624,118368
2625,118371
2626,118378
2627,118379
2628,118383
2629,118386
2630,118387
2631,118400
2632,118403
2633,118428
2634,118440
2635,118459
2636,118490
2637,118491
2638,118492
2639,118498
2640,118499
2641,118509
2642,118518
2643,118531
2644,118532
2645,118546
2646,118548
2647,118558
2648,118560
2649,118561
2650,118562
2651,118564
2652,118569
2653,118578
2654,118585
2655,118591
2656,118592
2657,118594
2658,118611
2659,118614
2660,118622
2661,118641
2662,118642
2663,118650
2664,118666
2665,118696
2666,118697
2667,118710
2668,118717
2669,118720
2670,118735
2671,118747
2672,118750
2673,118789
2674,118791
2675,118803
2676,118804
2677,118806
2678,118809
2679,118823
2680,118842
2681,118871
2682,118874
2683,118876
2684,118886
2685,118888
2686,118889
2687,118894
2688,118898
2689,118905
2690,118911
2691,118915
2692,118916
2693,118925
2694,118926
2695,118929
2696,118935
2697,118947
2698,118951
2699,118953
2700,118960
2701,118973
2702,119001
2703,119003
2704,119009
2705,119011
2706,119012
2707,119014
2708,119025
2709,119047
2710,119049
2711,119057
2712,119062
2713,119064
2714,119069
2715,119079
2716,119088
2717,119091
2718,119095
2719,119104
2720,119108
2721,119109
2722,119115
2723,119125
2724,119146
2725,119148
2726,119160
2727,119164
2728,119169
2729,119179
2730,119187
2731,119191
2732,119205
2733,119207
2734,119208
2735,119217
2736,119230
2737,119232
2738,119236
2739,119238
2740,119240
2741,119250
2742,119251
2743,119252
2744,119266
2745,119267
2746,119270
2747,119272
2748,119276
2749,119281
2750,119295
2751,119313
2752,119318
2753,119321
2754,119340
2755,119341
2756,119344
2757,119348
2758,119353
2759,119361
2760,119362
2761,119376
2762,119383
2763,119391
2764,119394
2765,119395
2766,119415
2767,119430
2768,119441
2769,119454
2770,119468
2771,119474
2772,119492
2773,119496
2774,119500
2775,119501
2776,119510
2777,119518
2778,119524
2779,119533
2780,119540
2781,119553
2782,119573
2783,119593
2784,119594
2785,119595
2786,119596
2787,119607
2788,119609
2789,119616
2790,119618
2791,119619
2792,119628
2793,119630
2794,119632
2795,119648
2796,119671
2797,119675
2798,119683
2799,119689
2800,119697
2801,119698
2802,119702
2803,119709
2804,119715
2805,119718
2806,119719
2807,119731
2808,119736
2809,119745
2810,119749
2811,119751
2812,119757
2813,119761
2814,119762
2815,119771
2816,119778
2817,119784
2818,119788
2819,119802
2820,119803
2821,119806
2822,119810
2823,119811
2824,119813
2825,119820
2826,119821
2827,119842
2828,119843
2829,119844
2830,119861
2831,119866
2832,119868
2833,119875
2834,119896
2835,119898
2836,119921
2837,119922
2838,119929
2839,119934
2840,119938
2841,119947
2842,119948
2843,119967
2844,119977
2845,119980
2846,119984
2847,119989
2848,119990
2849,119994
2850,119999
2851,120004
2852,120020
2853,120030
2854,120036
2855,120050
2856,120051
2857,120053
2858,120075
2859,120076
2860,120088
2861,120099
2862,120101
2863,120102
2864,120108
2865,120145
2866,120146
2867,120154
2868,120156
2869,120165
2870,120166
2871,120176
2872,120179
2873,120182
2874,120198
2875,120205
2876,120208
2877,120214
2878,120220
2879,120227
2880,120233
2881,120240
2882,120243
2883,120266
2884,120268
2885,120280
2886,120281
2887,120284
2888,120298
2889,120304
2890,120306
2891,120320
2892,120325
2893,120326
2894,120335
2895,120341
2896,120343
2897,120388
2898,120390
2899,120404
2900,120405
2901,120408
2902,120415
2903,120421
2904,120422
2905,120433
2906,120437
2907,120440
2908,120441
2909,120449
2910,120457
2911,120459
2912,120460
2913,120463
2914,120464
2915,120470
2916,120488
2917,120535
2918,120538
2919,120539
2920,120541
2921,120562
2922,120570
2923,120580
2924,120581
2925,120591
2926,120593
2927,120598
2928,120603
2929,120607
2930,120642
2931,120647
2932,120649
2933,120664
2934,120665
2935,120671
2936,120678
2937,120679
2938,120680
2939,120681
2940,120691
2941,120696
2942,120697
2943,120713
2944,120721
2945,120725
2946,120734
2947,120740
2948,120748
2949,120755
2950,120759
2951,120761
2952,120764
2953,120770
2954,120777
2955,120796
2956,120803
2957,120809
2958,120811
2959,120826
2960,120829
2961,120832
2962,120840
2963,120857
2964,120885
2965,120891
2966,120894
2967,120905
2968,120913
2969,120914
2970,120918
2971,120921
2972,120923
2973,120927
2974,120928
2975,120934
2976,120936
2977,120942
2978,120946
2979,120947
2980,120953
2981,120955
2982,120956
2983,120977
2984,120980
2985,120981
2986,120982
2987,120991
2988,121011
2989,121013
2990,121018
2991,121020
2992,121037
2993,121038
2994,121039
2995,121045
2996,121046
2997,121059
2998,121066
2999,121078
3000,121080
3001,121081
3002,121086
3003,121099
3004,121100
3005,121107
3006,121108
3007,121111
3008,121130
3009,121131
3010,121135
3011,121152
3012,121156
3013,121160
3014,121162
3015,121175
3016,121181
3017,121186
3018,121197
3019,121201
3020,121208
3021,121215
3022,121220
3023,121225
3024,121227
3025,121228
3026,121243
3027,121258
3028,121259
3029,121265
3030,121279
3031,121280
3032,121281
3033,121283
3034,121288
3035,121296
3036,121300
3037,121308
3038,121321
3039,121323
3040,121332
3041,121334
3042,121348
3043,121350
3044,121351
3045,121363
3046,121379
3047,121380
3048,121383
3049,121387
3050,121414
3051,121416
3052,121422
3053,121423
3054,121427
3055,121431
3056,121438
3057,121460
3058,121479
3059,121482
3060,121483
3061,121488
3062,121489
3063,121492
3064,121502
3065,121503
3066,121513
3067,121544
3068,121545
3069,121546
3070,121552
3071,121553
3072,121556
3073,121557
3074,121583
3075,121588
3076,121596
3077,121597
3078,121612
3079,121618
3080,121619
3081,121621
3082,121622
3083,121626
3084,121628
3085,121630
3086,121631
3087,121632
3088,121641
3089,121695
3090,121733
3091,121754
3092,121762
3093,121765
3094,121766
3095,121771
3096,121772
3097,121778
3098,121791
3099,121792
3100,121822
3101,121825
3102,121832
3103,121841
3104,121846
3105,121850
3106,121851
3107,121853
3108,121857
3109,121862
3110,121863
3111,121875
3112,121881
3113,121896
3114,121901
3115,121908
3116,121909
3117,121916
3118,121919
3119,121921
3120,121933
3121,121947
3122,121948
3123,121963
3124,121968
3125,121970
3126,121978
3127,121991
3128,121996
3129,121997
3130,122000
3131,122015
3132,122017
3133,122027
3134,122044
3135,122047
3136,122055
3137,122065
3138,122069
3139,122074
3140,122086
3141,122089
3142,122099
3143,122102
3144,122118
3145,122124
3146,122125
3147,122129
3148,122133
3149,122135
3150,122136
3151,122142
3152,122154
3153,122158
3154,122160
3155,122165
3156,122166
3157,122170
3158,122175
3159,122192
3160,122207
3161,122210
3162,122215
3163,122222
3164,122234
3165,122235
3166,122236
3167,122248
3168,122256
3169,122257
3170,122258
3171,122259
3172,122260
3173,122264
3174,122266
3175,122268
3176,122271
3177,122283
3178,122286
3179,122288
3180,122301
3181,122313
3182,122322
3183,122323
3184,122324
3185,122336
3186,122338
3187,122349
3188,122351
3189,122354
3190,122358
3191,122376
3192,122378
3193,122387
3194,122392
3195,122405
3196,122409
3197,122411
3198,122415
3199,122416
3200,122425
3201,122452
3202,122453
3203,122456
3204,122458
3205,122465
3206,122468
3207,122477
3208,122483
3209,122517
3210,122521
3211,122537
3212,122538
3213,122552
3214,122557
3215,122561
3216,122568
3217,122573
3218,122583
3219,122590
3220,122609
3221,122617
3222,122621
3223,122635
3224,122638
3225,122639
3226,122644
3227,122675
3228,122699
3229,122703
3230,122706
3231,122712
3232,122730
3233,122731
3234,122736
3235,122741
3236,122745
3237,122751
3238,122768
3239,122785
3240,122797
3241,122812
3242,122816
3243,122817
3244,122826
3245,122838
3246,122845
3247,122848
3248,122850
3249,122856
3250,122862
3251,122869
3252,122871
3253,122874
3254,122875
3255,122885
3256,122901
3257,122902
3258,122903
3259,122904
3260,122910
3261,122921
3262,122925
3263,122964
3264,122975
3265,122977
3266,122984
3267,122999
3268,123004
3269,123009
3270,123012
3271,123018
3272,123025
3273,123037
3274,123038
3275,123039
3276,123045
3277,123046
3278,123051
3279,123052
3280,123056
3281,123061
3282,123072
3283,123074
3284,123086
3285,123087
3286,123091
3287,123094
3288,123105
3289,123110
3290,123113
3291,123114
3292,123124
3293,123131
3294,123136
3295,123146
3296,123147
3297,123155
3298,123163
3299,123182
3300,123196
3301,123200
3302,123204
3303,123207
3304,123210
3305,123215
3306,123227
3307,123234
3308,123239
3309,123249
3310,123252
3311,123255
3312,123257
3313,123260
3314,123263
3315,123274
3316,123275
3317,123276
3318,123292
3319,123308
3320,123316
3321,123328
3322,123330
3323,123331
3324,123334
3325,123343
3326,123344
3327,123345
3328,123352
3329,123356
3330,123365
3331,123368
3332,123376
3333,123381
3334,123384
3335,123389
3336,123401
3337,123419
3338,123433
3339,123438
3340,123441
3341,123456
3342,123457
3343,123476
3344,123477
3345,123489
3346,123490
3347,123496
3348,123502
3349,123503
3350,123513
3351,123515
3352,123530
3353,123532
3354,123537
3355,123539
3356,123540
3357,123546
3358,123547
3359,123554
3360,123572
3361,123574
3362,123575
3363,123576
3364,123584
3365,123586
3366,123591
3367,123606
3368,123607
3369,123615
3370,123616
3371,123619
3372,123621
3373,123622
3374,123633
3375,123635
3376,123658
3377,123659
3378,123663
3379,123666
3380,123670
3381,123678
3382,123688
3383,123707
3384,123709
3385,123720
3386,123741
3387,123751
3388,123759
3389,123765
3390,123766
3391,123793
3392,123794
3393,123809
3394,123837
3395,123839
3396,123843
3397,123851
3398,123854
3399,123860
3400,123863
3401,123879
3402,123888
3403,123891
3404,123912
3405,123942
3406,123952
3407,123953
3408,123958
3409,123966
3410,123977
3411,123981
3412,124000
3413,124023
3414,124026
3415,124027
3416,124033
3417,124053
3418,124057
3419,124065
3420,124074
3421,124079
3422,124095
3423,124110
3424,124138
3425,124167
3426,124168
3427,124175
3428,124176
3429,124181
3430,124195
3431,124197
3432,124206
3433,124225
3434,124230
3435,124231
3436,124253
3437,124257
3438,124263
3439,124277
3440,124285
3441,124289
3442,124299
3443,124303
3444,124309
3445,124316
3446,124319
3447,124335
3448,124347
3449,124359
3450,124362
3451,124363
3452,124389
3453,124390
3454,124393
3455,124401
3456,124406
3457,124407
3458,124416
3459,124423
3460,124429
3461,124431
3462,124439
3463,124441
3464,124451
3465,124454
3466,124463
3467,124492
3468,124493
3469,124503
3470,124506
3471,124514
3472,124516
3473,124519
3474,124520
3475,124539
3476,124545
3477,124546
3478,124552
3479,124553
3480,124555
3481,124575
3482,124586
3483,124587
3484,124591
3485,124595
3486,124597
3487,124625
3488,124628
3489,124647
3490,124648
3491,124654
3492,124655
3493,124656
3494,124658
3495,124674
3496,124675
3497,124686
3498,124696
3499,124698
3500,124702
3501,124704
3502,124705
3503,124719
3504,124732
3505,124734
3506,124737
3507,124742
3508,124793
3509,124816
3510,124820
3511,124823
3512,124826
3513,124829
3514,124844
3515,124850
3516,124866
3517,124868
3518,124874
3519,124875
3520,124876
3521,124887
3522,124893
3523,124901
3524,124905
3525,124906
3526,124931
3527,124938
3528,124940
3529,124947
3530,124948
3531,124949
3532,124971
3533,124974
3534,124976
3535,125004
3536,125025
3537,125029
3538,125031
3539,125037
3540,125046
3541,125052
3542,125053
3543,125090
3544,125093
3545,125100
3546,125101
3547,125104
3548,125111
3549,125133
3550,125144
3551,125145
3552,125149
3553,125157
3554,125158
3555,125164
3556,125167
3557,125170
3558,125177
3559,125185
3560,125190
3561,125196
3562,125200
3563,125203
3564,125215
3565,125221
3566,125224
3567,125227
3568,125252
3569,125256
3570,125264
3571,125266
3572,125267
3573,125268
3574,125270
3575,125271
3576,125276
3577,125290
3578,125300
3579,125311
3580,125327
3581,125338
3582,125359
3583,125360
3584,125366
3585,125373
3586,125376
3587,125384
3588,125387
3589,125388
3590,125393
3591,125394
3592,125396
3593,125397
3594,125408
3595,125409
3596,125414
3597,125423
3598,125425
3599,125436
3600,125450
3601,125465
3602,125471
3603,125488
3604,125496
3605,125500
3606,125505
3607,125507
3608,125519
3609,125521
3610,125524
3611,125531
3612,125542
3613,125552
3614,125560
3615,125573
3616,125574
3617,125576
3618,125592
3619,125604
3620,125622
3621,125628
3622,125649
3623,125668
3624,125695
3625,125698
3626,125701
3627,125705
3628,125709
3629,125713
3630,125720
3631,125727
3632,125747
3633,125752
3634,125758
3635,125772
3636,125779
3637,125798
3638,125804
3639,125814
3640,125817
3641,125835
3642,125838
3643,125842
3644,125852
3645,125878
3646,125886
3647,125896
3648,125924
3649,125930
3650,125939
3651,125957
3652,125961
3653,125972
3654,125973
3655,125975
3656,125983
3657,125984
3658,125990
3659,126016
3660,126022
3661,126028
3662,126047
3663,126048
3664,126067
3665,126068
3666,126069
3667,126088
3668,126121
3669,126123
3670,126125
3671,126136
3672,126159
3673,126162
3674,126165
3675,126172
3676,126175
3677,126178
3678,126184
3679,126198
3680,126202
3681,126203
3682,126205
3683,126214
3684,126231
3685,126238
3686,126242
3687,126252
3688,126263
3689,126265
3690,126267
3691,126274
3692,126299
3693,126307
3694,126310
3695,126329
3696,126331
3697,126340
3698,126341
3699,126348
3700,126349
3701,126351
3702,126354
3703,126366
3704,126370
3705,126398
3706,126407
3707,126409
3708,126431
3709,126438
3710,126448
3711,126462
3712,126464
3713,126468
3714,126472
3715,126473
3716,126479
3717,126484
3718,126486
3719,126488
3720,126490
3721,126494
3722,126506
3723,126510
3724,126513
3725,126526
3726,126533
3727,126538
3728,126549
3729,126553
3730,126554
3731,126555
3732,126579
3733,126584
3734,126594
3735,126595
3736,126596
3737,126602
3738,126611
3739,126614
3740,126636
3741,126638
3742,126651
3743,126658
3744,126674
3745,126685
3746,126688
3747,126689
3748,126707
3749,126715
3750,126716
3751,126721
3752,126722
3753,126732
3754,126738
3755,126743
3756,126744
3757,126752
3758,126759
3759,126763
3760,126775
3761,126778
3762,126784
3763,126791
3764,126792
3765,126804
3766,126816
3767,126817
3768,126822
3769,126832
3770,126842
3771,126849
3772,126850
3773,126861
3774,126871
3775,126872
3776,126880
3777,126888
3778,126896
3779,126913
3780,126918
3781,126954
3782,126961
3783,126963
3784,126965
3785,126968
3786,126971
3787,126981
3788,126984
3789,126985
3790,126995
3791,126999
3792,127007
3793,127015
3794,127038
3795,127054
3796,127057
3797,127062
3798,127083
3799,127098
3800,127102
3801,127110
3802,127111
3803,127116
3804,127126
3805,127135
3806,127137
3807,127142
3808,127151
3809,127155
3810,127156
3811,127160
3812,127169
3813,127174
3814,127175
3815,127177
3816,127192
3817,127193
3818,127196
3819,127197
3820,127204
3821,127207
3822,127215
3823,127226
3824,127230
3825,127244
3826,127247
3827,127249
3828,127259
3829,127299
3830,127304
3831,127308
3832,127309
3833,127313
3834,127316
3835,127317
3836,127318
3837,127333
3838,127334
3839,127336
3840,127346
3841,127370
